source_dataset,source_species,project_species,original_filename,source_path,split,destination_path,image_width,image_height,channels,random_seed
GOIMAI,Swietenia humilis,mahogany,20190821_090326.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090326.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090326.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205139.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205139.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205139.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194433.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194433.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194433.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090340.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090340.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090340.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084556.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084556.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084556.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084552.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084552.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084552.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090333.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090333.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090333.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205339.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205339.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205339.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194402.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194402.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194402.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204827.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204827.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204827.jpg,4032,3024,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204905.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204905.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204905.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194322.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194322.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194322.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205354.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205354.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205354.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194024.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194024.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194024.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091149.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091149.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091149.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091324.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091324.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091324.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091326.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091326.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091326.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_193917.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193917.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_193917.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091057.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091057.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091057.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084549.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084549.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084549.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091351.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091351.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091351.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194450.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194450.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194450.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194305.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194305.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194305.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205333.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205333.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205333.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084606.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084606.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084606.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091500.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091500.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091500.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091335.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091335.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091335.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090307.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090307.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090307.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205102.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205102.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205102.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084603.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084603.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084603.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_193841.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193841.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_193841.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091247.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091247.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091247.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090423.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090423.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090423.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091434.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091434.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091434.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091116.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091116.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091116.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090430.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090430.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090430.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084632.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084632.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084632.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091250.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091250.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091250.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091355.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091355.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091355.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194131.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194131.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194131.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091436.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091436.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091436.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194531.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194531.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194531.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194326.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194326.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194326.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205415.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205415.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205415.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194216.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194216.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194216.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194442.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194442.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194442.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194517.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194517.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194517.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194439.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194439.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194439.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090459.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090459.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090459.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194117.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194117.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194117.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194224.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194224.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194224.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084646.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084646.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084646.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091340.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091340.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091340.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090441.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090441.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090441.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084640.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084640.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084640.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194134.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194134.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194134.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194234.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194234.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194234.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194455.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194455.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194455.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090357.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090357.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090357.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194247.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194247.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194247.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194119.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194119.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194119.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084654.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084654.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084654.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194254.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194254.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194254.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194329.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194329.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194329.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090405.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090405.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090405.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204748.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204748.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204748.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194430.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194430.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194430.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_193843.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193843.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_193843.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205430.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205430.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205430.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,3.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_3.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_3.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194012.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194012.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194012.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091259.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091259.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091259.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205049.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205049.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205049.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194004.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194004.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194004.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091429.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091429.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091429.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194318.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194318.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194318.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194436.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194436.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194436.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091359.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091359.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091359.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194505.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194505.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194505.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194453.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194453.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194453.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194508.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194508.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194508.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084544.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084544.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084544.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090436.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090436.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090436.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205131.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205131.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205131.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194526.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194526.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194526.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205109.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205109.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205109.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194410.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194410.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194410.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194157.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194157.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194157.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190820_194424.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194424.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190820_194424.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190821_084558.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084558.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190821_084558.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204742.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204742.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204742.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091454.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091454.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091454.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090409.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090409.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090409.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091121.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091121.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091121.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190821_090337.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190821_090337.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190821_090337.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205125.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205125.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205125.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194018.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194018.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194018.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204733.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204733.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204733.jpg,4032,3024,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205114.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205114.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205114.jpg,4032,3024,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205025.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205025.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205025.jpg,4032,3024,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091124.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091124.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091124.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091131.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091131.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091131.jpg,3024,4032,3,42
GOIMAI,Swietenia macrophylla,mahogany,20190821_091145.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091145.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_macrophylla_20190821_091145.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204843.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204843.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204843.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_194312.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194312.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_194312.jpg,3024,4032,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_204849.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_204849.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_204849.jpg,4032,3024,3,42
GOIMAI,Swietenia humilis,mahogany,20190803_205055.jpg,data/wood_species/raw/mahogany/goimai_swietenia_humilis_20190803_205055.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_humilis_20190803_205055.jpg,4032,3024,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_193851.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193851.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_193851.jpg,3024,4032,3,42
GOIMAI,Swietenia mahagoni,mahogany,20190820_193906.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193906.jpg,train,data/wood_species/splits/train/mahogany/goimai_swietenia_mahagoni_20190820_193906.jpg,3024,4032,3,42
