source_dataset,source_species,project_species,original_filename,destination_filename,destination_path,image_width,image_height,channels,file_size_bytes
GOIMAI,Swietenia mahagoni,mahogany,20190820_194221.jpg,goimai_swietenia_mahagoni_20190820_194221.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194221.jpg,3024,4032,3,3604253
GOIMAI,Swietenia mahagoni,mahogany,20190820_194038.jpg,goimai_swietenia_mahagoni_20190820_194038.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194038.jpg,3024,4032,3,3506252
GOIMAI,Swietenia mahagoni,mahogany,20190820_194316.jpg,goimai_swietenia_mahagoni_20190820_194316.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194316.jpg,3024,4032,3,3536326
GOIMAI,Swietenia mahagoni,mahogany,20190820_194157.jpg,goimai_swietenia_mahagoni_20190820_194157.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194157.jpg,3024,4032,3,3584039
GOIMAI,Swietenia mahagoni,mahogany,20190820_194318.jpg,goimai_swietenia_mahagoni_20190820_194318.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194318.jpg,3024,4032,3,3478611
GOIMAI,Swietenia mahagoni,mahogany,20190820_194014.jpg,goimai_swietenia_mahagoni_20190820_194014.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194014.jpg,3024,4032,3,3568209
GOIMAI,Swietenia mahagoni,mahogany,20190820_194302.jpg,goimai_swietenia_mahagoni_20190820_194302.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194302.jpg,3024,4032,3,3555028
GOIMAI,Swietenia mahagoni,mahogany,20190820_193958.jpg,goimai_swietenia_mahagoni_20190820_193958.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193958.jpg,3024,4032,3,3273973
GOIMAI,Swietenia mahagoni,mahogany,20190820_194016.jpg,goimai_swietenia_mahagoni_20190820_194016.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194016.jpg,3024,4032,3,3509734
GOIMAI,Swietenia mahagoni,mahogany,20190820_194033.jpg,goimai_swietenia_mahagoni_20190820_194033.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194033.jpg,3024,4032,3,3425174
GOIMAI,Swietenia mahagoni,mahogany,20190820_193853.jpg,goimai_swietenia_mahagoni_20190820_193853.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193853.jpg,3024,4032,3,3539294
GOIMAI,Swietenia mahagoni,mahogany,20190820_193945.jpg,goimai_swietenia_mahagoni_20190820_193945.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193945.jpg,3024,4032,3,3298426
GOIMAI,Swietenia mahagoni,mahogany,20190820_194004.jpg,goimai_swietenia_mahagoni_20190820_194004.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194004.jpg,3024,4032,3,3743762
GOIMAI,Swietenia mahagoni,mahogany,20190820_194009.jpg,goimai_swietenia_mahagoni_20190820_194009.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194009.jpg,3024,4032,3,3704160
GOIMAI,Swietenia mahagoni,mahogany,20190820_193851.jpg,goimai_swietenia_mahagoni_20190820_193851.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193851.jpg,3024,4032,3,3574430
GOIMAI,Swietenia mahagoni,mahogany,20190820_194018.jpg,goimai_swietenia_mahagoni_20190820_194018.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194018.jpg,3024,4032,3,3421940
GOIMAI,Swietenia mahagoni,mahogany,20190820_194127.jpg,goimai_swietenia_mahagoni_20190820_194127.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194127.jpg,3024,4032,3,3176039
GOIMAI,Swietenia mahagoni,mahogany,20190820_194119.jpg,goimai_swietenia_mahagoni_20190820_194119.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194119.jpg,3024,4032,3,3612211
GOIMAI,Swietenia mahagoni,mahogany,20190821_084659.jpg,goimai_swietenia_mahagoni_20190821_084659.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084659.jpg,3024,4032,3,4362359
GOIMAI,Swietenia mahagoni,mahogany,20190820_193858.jpg,goimai_swietenia_mahagoni_20190820_193858.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193858.jpg,3024,4032,3,3551753
GOIMAI,Swietenia mahagoni,mahogany,20190820_194024.jpg,goimai_swietenia_mahagoni_20190820_194024.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194024.jpg,3024,4032,3,3686251
GOIMAI,Swietenia mahagoni,mahogany,20190820_194124.jpg,goimai_swietenia_mahagoni_20190820_194124.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194124.jpg,3024,4032,3,3465434
GOIMAI,Swietenia mahagoni,mahogany,20190821_084657.jpg,goimai_swietenia_mahagoni_20190821_084657.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084657.jpg,3024,4032,3,3962967
GOIMAI,Swietenia mahagoni,mahogany,20190820_194120.jpg,goimai_swietenia_mahagoni_20190820_194120.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194120.jpg,3024,4032,3,3477202
GOIMAI,Swietenia mahagoni,mahogany,20190820_194028.jpg,goimai_swietenia_mahagoni_20190820_194028.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194028.jpg,3024,4032,3,3717160
GOIMAI,Swietenia mahagoni,mahogany,20190821_084537.jpg,goimai_swietenia_mahagoni_20190821_084537.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084537.jpg,3024,4032,3,4830187
GOIMAI,Swietenia mahagoni,mahogany,20190820_193856.jpg,goimai_swietenia_mahagoni_20190820_193856.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193856.jpg,3024,4032,3,3547193
GOIMAI,Swietenia mahagoni,mahogany,20190820_193902.jpg,goimai_swietenia_mahagoni_20190820_193902.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193902.jpg,3024,4032,3,3651743
GOIMAI,Swietenia mahagoni,mahogany,20190820_193917.jpg,goimai_swietenia_mahagoni_20190820_193917.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193917.jpg,3024,4032,3,3576221
GOIMAI,Swietenia mahagoni,mahogany,20190820_193939.jpg,goimai_swietenia_mahagoni_20190820_193939.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193939.jpg,3024,4032,3,3279361
GOIMAI,Swietenia mahagoni,mahogany,20190820_194030.jpg,goimai_swietenia_mahagoni_20190820_194030.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194030.jpg,3024,4032,3,3726796
GOIMAI,Swietenia mahagoni,mahogany,20190820_193934.jpg,goimai_swietenia_mahagoni_20190820_193934.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193934.jpg,3024,4032,3,3387366
GOIMAI,Swietenia mahagoni,mahogany,20190820_194126.jpg,goimai_swietenia_mahagoni_20190820_194126.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194126.jpg,3024,4032,3,3389580
GOIMAI,Swietenia mahagoni,mahogany,20190820_194114.jpg,goimai_swietenia_mahagoni_20190820_194114.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194114.jpg,3024,4032,3,3404192
GOIMAI,Swietenia mahagoni,mahogany,20190820_194152.jpg,goimai_swietenia_mahagoni_20190820_194152.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194152.jpg,3024,4032,3,3661118
GOIMAI,Swietenia mahagoni,mahogany,20190820_194113.jpg,goimai_swietenia_mahagoni_20190820_194113.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194113.jpg,3024,4032,3,3152737
GOIMAI,Swietenia mahagoni,mahogany,20190821_084601.jpg,goimai_swietenia_mahagoni_20190821_084601.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084601.jpg,3024,4032,3,4732536
GOIMAI,Swietenia mahagoni,mahogany,20190820_193906.jpg,goimai_swietenia_mahagoni_20190820_193906.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193906.jpg,3024,4032,3,3603401
GOIMAI,Swietenia mahagoni,mahogany,20190820_194117.jpg,goimai_swietenia_mahagoni_20190820_194117.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194117.jpg,3024,4032,3,3587676
GOIMAI,Swietenia mahagoni,mahogany,20190820_193928.jpg,goimai_swietenia_mahagoni_20190820_193928.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193928.jpg,3024,4032,3,3401469
GOIMAI,Swietenia mahagoni,mahogany,20190820_193911.jpg,goimai_swietenia_mahagoni_20190820_193911.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193911.jpg,3024,4032,3,3608929
GOIMAI,Swietenia mahagoni,mahogany,20190820_193841.jpg,goimai_swietenia_mahagoni_20190820_193841.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193841.jpg,3024,4032,3,3479945
GOIMAI,Swietenia mahagoni,mahogany,20190820_194006.jpg,goimai_swietenia_mahagoni_20190820_194006.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194006.jpg,3024,4032,3,3707676
GOIMAI,Swietenia mahagoni,mahogany,20190820_193923.jpg,goimai_swietenia_mahagoni_20190820_193923.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193923.jpg,3024,4032,3,3433345
GOIMAI,Swietenia mahagoni,mahogany,20190821_084649.jpg,goimai_swietenia_mahagoni_20190821_084649.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084649.jpg,3024,4032,3,4699324
GOIMAI,Swietenia mahagoni,mahogany,20190820_194012.jpg,goimai_swietenia_mahagoni_20190820_194012.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194012.jpg,3024,4032,3,3566584
GOIMAI,Swietenia mahagoni,mahogany,20190820_194131.jpg,goimai_swietenia_mahagoni_20190820_194131.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194131.jpg,3024,4032,3,3591712
GOIMAI,Swietenia mahagoni,mahogany,20190820_194026.jpg,goimai_swietenia_mahagoni_20190820_194026.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_194026.jpg,3024,4032,3,3715034
GOIMAI,Swietenia mahagoni,mahogany,20190821_084654.jpg,goimai_swietenia_mahagoni_20190821_084654.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084654.jpg,3024,4032,3,4119138
GOIMAI,Swietenia mahagoni,mahogany,20190820_193843.jpg,goimai_swietenia_mahagoni_20190820_193843.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190820_193843.jpg,3024,4032,3,3584946
GOIMAI,Swietenia mahagoni,mahogany,20190821_084652.jpg,goimai_swietenia_mahagoni_20190821_084652.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084652.jpg,3024,4032,3,4475204
GOIMAI,Swietenia mahagoni,mahogany,20190821_084546.jpg,goimai_swietenia_mahagoni_20190821_084546.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084546.jpg,3024,4032,3,4842360
GOIMAI,Swietenia mahagoni,mahogany,20190821_084622.jpg,goimai_swietenia_mahagoni_20190821_084622.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084622.jpg,3024,4032,3,3872468
GOIMAI,Swietenia mahagoni,mahogany,20190821_084637.jpg,goimai_swietenia_mahagoni_20190821_084637.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084637.jpg,3024,4032,3,4787416
GOIMAI,Swietenia mahagoni,mahogany,20190821_084544.jpg,goimai_swietenia_mahagoni_20190821_084544.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084544.jpg,3024,4032,3,4730958
GOIMAI,Swietenia mahagoni,mahogany,20190821_084603.jpg,goimai_swietenia_mahagoni_20190821_084603.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084603.jpg,3024,4032,3,4439532
GOIMAI,Swietenia mahagoni,mahogany,20190821_084612.jpg,goimai_swietenia_mahagoni_20190821_084612.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084612.jpg,3024,4032,3,4503293
GOIMAI,Swietenia mahagoni,mahogany,20190821_084552.jpg,goimai_swietenia_mahagoni_20190821_084552.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084552.jpg,3024,4032,3,4797148
GOIMAI,Swietenia mahagoni,mahogany,20190821_084620.jpg,goimai_swietenia_mahagoni_20190821_084620.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084620.jpg,3024,4032,3,4392053
GOIMAI,Swietenia mahagoni,mahogany,20190821_084549.jpg,goimai_swietenia_mahagoni_20190821_084549.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084549.jpg,3024,4032,3,4711617
GOIMAI,Swietenia mahagoni,mahogany,20190821_084640.jpg,goimai_swietenia_mahagoni_20190821_084640.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084640.jpg,3024,4032,3,4688689
GOIMAI,Swietenia mahagoni,mahogany,20190821_084625.jpg,goimai_swietenia_mahagoni_20190821_084625.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084625.jpg,3024,4032,3,4715546
GOIMAI,Swietenia mahagoni,mahogany,20190821_084615.jpg,goimai_swietenia_mahagoni_20190821_084615.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084615.jpg,3024,4032,3,4542120
GOIMAI,Swietenia mahagoni,mahogany,20190821_084627.jpg,goimai_swietenia_mahagoni_20190821_084627.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084627.jpg,3024,4032,3,4759160
GOIMAI,Swietenia mahagoni,mahogany,20190821_084632.jpg,goimai_swietenia_mahagoni_20190821_084632.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084632.jpg,3024,4032,3,4701943
GOIMAI,Swietenia mahagoni,mahogany,20190821_084643.jpg,goimai_swietenia_mahagoni_20190821_084643.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084643.jpg,3024,4032,3,4155965
GOIMAI,Swietenia mahagoni,mahogany,20190821_084629.jpg,goimai_swietenia_mahagoni_20190821_084629.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084629.jpg,3024,4032,3,4777573
GOIMAI,Swietenia mahagoni,mahogany,20190821_084646.jpg,goimai_swietenia_mahagoni_20190821_084646.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084646.jpg,3024,4032,3,4497429
GOIMAI,Swietenia mahagoni,mahogany,20190821_084617.jpg,goimai_swietenia_mahagoni_20190821_084617.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084617.jpg,3024,4032,3,4546911
GOIMAI,Swietenia mahagoni,mahogany,20190821_084556.jpg,goimai_swietenia_mahagoni_20190821_084556.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084556.jpg,3024,4032,3,4784188
GOIMAI,Swietenia mahagoni,mahogany,20190821_084606.jpg,goimai_swietenia_mahagoni_20190821_084606.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084606.jpg,3024,4032,3,4491870
GOIMAI,Swietenia mahagoni,mahogany,20190821_084558.jpg,goimai_swietenia_mahagoni_20190821_084558.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084558.jpg,3024,4032,3,4796561
GOIMAI,Swietenia mahagoni,mahogany,20190821_084541.jpg,goimai_swietenia_mahagoni_20190821_084541.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084541.jpg,3024,4032,3,4707798
GOIMAI,Swietenia mahagoni,mahogany,20190821_084635.jpg,goimai_swietenia_mahagoni_20190821_084635.jpg,data/wood_species/raw/mahogany/goimai_swietenia_mahagoni_20190821_084635.jpg,3024,4032,3,4650412
GOIMAI,Swietenia macrophylla,mahogany,20190820_194502.jpg,goimai_swietenia_macrophylla_20190820_194502.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194502.jpg,3024,4032,3,3879729
GOIMAI,Swietenia macrophylla,mahogany,20190820_194517.jpg,goimai_swietenia_macrophylla_20190820_194517.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194517.jpg,3024,4032,3,4042755
GOIMAI,Swietenia macrophylla,mahogany,3.jpg,goimai_swietenia_macrophylla_3.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_3.jpg,3024,4032,3,4349476
GOIMAI,Swietenia macrophylla,mahogany,20190820_194408.jpg,goimai_swietenia_macrophylla_20190820_194408.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194408.jpg,3024,4032,3,4490691
GOIMAI,Swietenia macrophylla,mahogany,20190820_194455.jpg,goimai_swietenia_macrophylla_20190820_194455.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194455.jpg,3024,4032,3,4438665
GOIMAI,Swietenia macrophylla,mahogany,20190820_194442.jpg,goimai_swietenia_macrophylla_20190820_194442.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194442.jpg,3024,4032,3,4387572
GOIMAI,Swietenia macrophylla,mahogany,20190820_194439.jpg,goimai_swietenia_macrophylla_20190820_194439.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194439.jpg,3024,4032,3,4623899
GOIMAI,Swietenia macrophylla,mahogany,20190821_091359.jpg,goimai_swietenia_macrophylla_20190821_091359.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091359.jpg,3024,4032,3,4247118
GOIMAI,Swietenia macrophylla,mahogany,20190820_194433.jpg,goimai_swietenia_macrophylla_20190820_194433.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194433.jpg,3024,4032,3,4667406
GOIMAI,Swietenia macrophylla,mahogany,20190820_194413.jpg,goimai_swietenia_macrophylla_20190820_194413.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194413.jpg,3024,4032,3,4434149
GOIMAI,Swietenia macrophylla,mahogany,20190820_194453.jpg,goimai_swietenia_macrophylla_20190820_194453.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194453.jpg,3024,4032,3,4501140
GOIMAI,Swietenia macrophylla,mahogany,20190820_194402.jpg,goimai_swietenia_macrophylla_20190820_194402.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194402.jpg,3024,4032,3,4460898
GOIMAI,Swietenia macrophylla,mahogany,20190820_194436.jpg,goimai_swietenia_macrophylla_20190820_194436.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194436.jpg,3024,4032,3,4685795
GOIMAI,Swietenia macrophylla,mahogany,20190820_194511.jpg,goimai_swietenia_macrophylla_20190820_194511.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194511.jpg,3024,4032,3,4095428
GOIMAI,Swietenia macrophylla,mahogany,20190821_091500.jpg,goimai_swietenia_macrophylla_20190821_091500.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091500.jpg,3024,4032,3,4365590
GOIMAI,Swietenia macrophylla,mahogany,20190820_194447.jpg,goimai_swietenia_macrophylla_20190820_194447.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194447.jpg,3024,4032,3,4482492
GOIMAI,Swietenia macrophylla,mahogany,20190821_091403.jpg,goimai_swietenia_macrophylla_20190821_091403.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091403.jpg,3024,4032,3,4048392
GOIMAI,Swietenia macrophylla,mahogany,20190821_091452.jpg,goimai_swietenia_macrophylla_20190821_091452.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091452.jpg,3024,4032,3,4027868
GOIMAI,Swietenia macrophylla,mahogany,20190820_194410.jpg,goimai_swietenia_macrophylla_20190820_194410.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194410.jpg,3024,4032,3,4329432
GOIMAI,Swietenia macrophylla,mahogany,20190820_194424.jpg,goimai_swietenia_macrophylla_20190820_194424.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194424.jpg,3024,4032,3,4106851
GOIMAI,Swietenia macrophylla,mahogany,20190821_091442.jpg,goimai_swietenia_macrophylla_20190821_091442.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091442.jpg,3024,4032,3,4176578
GOIMAI,Swietenia macrophylla,mahogany,20190820_194514.jpg,goimai_swietenia_macrophylla_20190820_194514.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194514.jpg,3024,4032,3,3849981
GOIMAI,Swietenia macrophylla,mahogany,20190821_091454.jpg,goimai_swietenia_macrophylla_20190821_091454.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091454.jpg,3024,4032,3,4221344
GOIMAI,Swietenia macrophylla,mahogany,20190820_194422.jpg,goimai_swietenia_macrophylla_20190820_194422.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194422.jpg,3024,4032,3,4062332
GOIMAI,Swietenia macrophylla,mahogany,20190820_194427.jpg,goimai_swietenia_macrophylla_20190820_194427.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194427.jpg,3024,4032,3,4585508
GOIMAI,Swietenia macrophylla,mahogany,20190820_194505.jpg,goimai_swietenia_macrophylla_20190820_194505.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194505.jpg,3024,4032,3,4023171
GOIMAI,Swietenia macrophylla,mahogany,20190820_194508.jpg,goimai_swietenia_macrophylla_20190820_194508.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194508.jpg,3024,4032,3,4037494
GOIMAI,Swietenia macrophylla,mahogany,20190820_194522.jpg,goimai_swietenia_macrophylla_20190820_194522.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194522.jpg,3024,4032,3,4059377
GOIMAI,Swietenia macrophylla,mahogany,20190820_194450.jpg,goimai_swietenia_macrophylla_20190820_194450.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194450.jpg,3024,4032,3,4112866
GOIMAI,Swietenia macrophylla,mahogany,20190821_091434.jpg,goimai_swietenia_macrophylla_20190821_091434.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091434.jpg,3024,4032,3,4399367
GOIMAI,Swietenia macrophylla,mahogany,20190820_194430.jpg,goimai_swietenia_macrophylla_20190820_194430.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194430.jpg,3024,4032,3,4621900
GOIMAI,Swietenia macrophylla,mahogany,20190820_194531.jpg,goimai_swietenia_macrophylla_20190820_194531.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194531.jpg,3024,4032,3,4166481
GOIMAI,Swietenia macrophylla,mahogany,20190820_194526.jpg,goimai_swietenia_macrophylla_20190820_194526.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190820_194526.jpg,3024,4032,3,4060689
GOIMAI,Swietenia macrophylla,mahogany,20190821_091444.jpg,goimai_swietenia_macrophylla_20190821_091444.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091444.jpg,3024,4032,3,4180773
GOIMAI,Swietenia macrophylla,mahogany,20190821_091155.jpg,goimai_swietenia_macrophylla_20190821_091155.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091155.jpg,3024,4032,3,4042607
GOIMAI,Swietenia macrophylla,mahogany,20190821_091326.jpg,goimai_swietenia_macrophylla_20190821_091326.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091326.jpg,3024,4032,3,4421715
GOIMAI,Swietenia macrophylla,mahogany,20190821_091429.jpg,goimai_swietenia_macrophylla_20190821_091429.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091429.jpg,3024,4032,3,4299232
GOIMAI,Swietenia macrophylla,mahogany,20190821_091424.jpg,goimai_swietenia_macrophylla_20190821_091424.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091424.jpg,3024,4032,3,4130399
GOIMAI,Swietenia macrophylla,mahogany,20190821_091401.jpg,goimai_swietenia_macrophylla_20190821_091401.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091401.jpg,3024,4032,3,3920380
GOIMAI,Swietenia macrophylla,mahogany,20190821_091406.jpg,goimai_swietenia_macrophylla_20190821_091406.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091406.jpg,3024,4032,3,4337143
GOIMAI,Swietenia macrophylla,mahogany,20190821_091351.jpg,goimai_swietenia_macrophylla_20190821_091351.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091351.jpg,3024,4032,3,4231434
GOIMAI,Swietenia macrophylla,mahogany,20190821_091345.jpg,goimai_swietenia_macrophylla_20190821_091345.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091345.jpg,3024,4032,3,4408383
GOIMAI,Swietenia macrophylla,mahogany,20190821_091419.jpg,goimai_swietenia_macrophylla_20190821_091419.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091419.jpg,3024,4032,3,3927397
GOIMAI,Swietenia macrophylla,mahogany,20190821_091349.jpg,goimai_swietenia_macrophylla_20190821_091349.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091349.jpg,3024,4032,3,4292155
GOIMAI,Swietenia macrophylla,mahogany,20190821_091147.jpg,goimai_swietenia_macrophylla_20190821_091147.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091147.jpg,3024,4032,3,3717589
GOIMAI,Swietenia macrophylla,mahogany,20190821_091417.jpg,goimai_swietenia_macrophylla_20190821_091417.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091417.jpg,3024,4032,3,4100529
GOIMAI,Swietenia macrophylla,mahogany,20190821_091335.jpg,goimai_swietenia_macrophylla_20190821_091335.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091335.jpg,3024,4032,3,4274169
GOIMAI,Swietenia macrophylla,mahogany,20190821_091259.jpg,goimai_swietenia_macrophylla_20190821_091259.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091259.jpg,3024,4032,3,3490768
GOIMAI,Swietenia macrophylla,mahogany,20190821_091247.jpg,goimai_swietenia_macrophylla_20190821_091247.jpg,data/wood_species/raw/mahogany/goimai_swietenia_macrophylla_20190821_091247.jpg,3024,4032,3,4107473
