source_dataset,source_split,source_category,species,original_filename,destination_filename,destination_path,image_width,image_height,channels,file_size_bytes
WOOD-AUTH,train,2,walnut,92_2.jpg,train_92_2.jpg,data/wood_species/raw/walnut/train_92_2.jpg,200,200,3,8379
WOOD-AUTH,train,2,walnut,93_2.jpg,train_93_2.jpg,data/wood_species/raw/walnut/train_93_2.jpg,200,200,3,6003
WOOD-AUTH,train,2,walnut,94_2.jpg,train_94_2.jpg,data/wood_species/raw/walnut/train_94_2.jpg,200,200,3,5683
WOOD-AUTH,train,2,walnut,95_2.jpg,train_95_2.jpg,data/wood_species/raw/walnut/train_95_2.jpg,200,200,3,5688
WOOD-AUTH,train,2,walnut,96_2.jpg,train_96_2.jpg,data/wood_species/raw/walnut/train_96_2.jpg,200,200,3,5654
WOOD-AUTH,train,2,walnut,97_2.jpg,train_97_2.jpg,data/wood_species/raw/walnut/train_97_2.jpg,200,200,3,5266
WOOD-AUTH,train,2,walnut,98_2.jpg,train_98_2.jpg,data/wood_species/raw/walnut/train_98_2.jpg,200,200,3,4825
WOOD-AUTH,train,2,walnut,99_2.jpg,train_99_2.jpg,data/wood_species/raw/walnut/train_99_2.jpg,200,200,3,5407
WOOD-AUTH,train,4,oak,1_4.jpg,train_1_4.jpg,data/wood_species/raw/oak/train_1_4.jpg,200,200,3,4728
WOOD-AUTH,train,4,oak,10_4.jpg,train_10_4.jpg,data/wood_species/raw/oak/train_10_4.jpg,200,200,3,6189
WOOD-AUTH,train,4,oak,100_4.jpg,train_100_4.jpg,data/wood_species/raw/oak/train_100_4.jpg,200,200,3,5252
WOOD-AUTH,train,4,oak,101_4.jpg,train_101_4.jpg,data/wood_species/raw/oak/train_101_4.jpg,200,200,3,5859
WOOD-AUTH,train,4,oak,102_4.jpg,train_102_4.jpg,data/wood_species/raw/oak/train_102_4.jpg,200,200,3,5925
WOOD-AUTH,train,4,oak,103_4.jpg,train_103_4.jpg,data/wood_species/raw/oak/train_103_4.jpg,200,200,3,6028
WOOD-AUTH,train,4,oak,104_4.jpg,train_104_4.jpg,data/wood_species/raw/oak/train_104_4.jpg,200,200,3,5715
WOOD-AUTH,train,4,oak,105_4.jpg,train_105_4.jpg,data/wood_species/raw/oak/train_105_4.jpg,200,200,3,6826
WOOD-AUTH,train,4,oak,106_4.jpg,train_106_4.jpg,data/wood_species/raw/oak/train_106_4.jpg,200,200,3,6449
WOOD-AUTH,train,4,oak,107_4.jpg,train_107_4.jpg,data/wood_species/raw/oak/train_107_4.jpg,200,200,3,7199
WOOD-AUTH,train,4,oak,108_4.jpg,train_108_4.jpg,data/wood_species/raw/oak/train_108_4.jpg,200,200,3,7488
WOOD-AUTH,train,4,oak,109_4.jpg,train_109_4.jpg,data/wood_species/raw/oak/train_109_4.jpg,200,200,3,4948
WOOD-AUTH,train,4,oak,11_4.jpg,train_11_4.jpg,data/wood_species/raw/oak/train_11_4.jpg,200,200,3,6077
WOOD-AUTH,train,4,oak,110_4.jpg,train_110_4.jpg,data/wood_species/raw/oak/train_110_4.jpg,200,200,3,4725
WOOD-AUTH,train,4,oak,111_4.jpg,train_111_4.jpg,data/wood_species/raw/oak/train_111_4.jpg,200,200,3,4876
WOOD-AUTH,train,4,oak,112_4.jpg,train_112_4.jpg,data/wood_species/raw/oak/train_112_4.jpg,200,200,3,4926
WOOD-AUTH,train,4,oak,113_4.jpg,train_113_4.jpg,data/wood_species/raw/oak/train_113_4.jpg,200,200,3,4866
WOOD-AUTH,train,4,oak,114_4.jpg,train_114_4.jpg,data/wood_species/raw/oak/train_114_4.jpg,200,200,3,4578
WOOD-AUTH,train,4,oak,115_4.jpg,train_115_4.jpg,data/wood_species/raw/oak/train_115_4.jpg,200,200,3,4769
WOOD-AUTH,train,4,oak,116_4.jpg,train_116_4.jpg,data/wood_species/raw/oak/train_116_4.jpg,200,200,3,4720
WOOD-AUTH,train,4,oak,117_4.jpg,train_117_4.jpg,data/wood_species/raw/oak/train_117_4.jpg,200,200,3,4874
WOOD-AUTH,train,4,oak,118_4.jpg,train_118_4.jpg,data/wood_species/raw/oak/train_118_4.jpg,200,200,3,4896
WOOD-AUTH,train,4,oak,119_4.jpg,train_119_4.jpg,data/wood_species/raw/oak/train_119_4.jpg,200,200,3,4796
WOOD-AUTH,train,4,oak,12_4.jpg,train_12_4.jpg,data/wood_species/raw/oak/train_12_4.jpg,200,200,3,5901
WOOD-AUTH,train,4,oak,120_4.jpg,train_120_4.jpg,data/wood_species/raw/oak/train_120_4.jpg,200,200,3,4838
WOOD-AUTH,train,4,oak,121_4.jpg,train_121_4.jpg,data/wood_species/raw/oak/train_121_4.jpg,200,200,3,4805
WOOD-AUTH,train,4,oak,122_4.jpg,train_122_4.jpg,data/wood_species/raw/oak/train_122_4.jpg,200,200,3,4767
WOOD-AUTH,train,4,oak,123_4.jpg,train_123_4.jpg,data/wood_species/raw/oak/train_123_4.jpg,200,200,3,4489
WOOD-AUTH,train,4,oak,124_4.jpg,train_124_4.jpg,data/wood_species/raw/oak/train_124_4.jpg,200,200,3,4593
WOOD-AUTH,train,4,oak,125_4.jpg,train_125_4.jpg,data/wood_species/raw/oak/train_125_4.jpg,200,200,3,4919
WOOD-AUTH,train,4,oak,126_4.jpg,train_126_4.jpg,data/wood_species/raw/oak/train_126_4.jpg,200,200,3,5265
WOOD-AUTH,train,4,oak,127_4.jpg,train_127_4.jpg,data/wood_species/raw/oak/train_127_4.jpg,200,200,3,4944
WOOD-AUTH,train,4,oak,128_4.jpg,train_128_4.jpg,data/wood_species/raw/oak/train_128_4.jpg,200,200,3,5122
WOOD-AUTH,train,4,oak,129_4.jpg,train_129_4.jpg,data/wood_species/raw/oak/train_129_4.jpg,200,200,3,5733
WOOD-AUTH,train,4,oak,13_4.jpg,train_13_4.jpg,data/wood_species/raw/oak/train_13_4.jpg,200,200,3,4031
WOOD-AUTH,train,4,oak,130_4.jpg,train_130_4.jpg,data/wood_species/raw/oak/train_130_4.jpg,200,200,3,6211
WOOD-AUTH,train,4,oak,131_4.jpg,train_131_4.jpg,data/wood_species/raw/oak/train_131_4.jpg,200,200,3,5903
WOOD-AUTH,train,4,oak,132_4.jpg,train_132_4.jpg,data/wood_species/raw/oak/train_132_4.jpg,200,200,3,6074
WOOD-AUTH,train,4,oak,133_4.jpg,train_133_4.jpg,data/wood_species/raw/oak/train_133_4.jpg,200,200,3,5873
WOOD-AUTH,train,4,oak,134_4.jpg,train_134_4.jpg,data/wood_species/raw/oak/train_134_4.jpg,200,200,3,6208
WOOD-AUTH,train,4,oak,135_4.jpg,train_135_4.jpg,data/wood_species/raw/oak/train_135_4.jpg,200,200,3,6147
WOOD-AUTH,train,4,oak,136_4.jpg,train_136_4.jpg,data/wood_species/raw/oak/train_136_4.jpg,200,200,3,6211
WOOD-AUTH,train,4,oak,137_4.jpg,train_137_4.jpg,data/wood_species/raw/oak/train_137_4.jpg,200,200,3,6419
WOOD-AUTH,train,4,oak,138_4.jpg,train_138_4.jpg,data/wood_species/raw/oak/train_138_4.jpg,200,200,3,5810
WOOD-AUTH,train,4,oak,139_4.jpg,train_139_4.jpg,data/wood_species/raw/oak/train_139_4.jpg,200,200,3,6442
WOOD-AUTH,train,4,oak,14_4.jpg,train_14_4.jpg,data/wood_species/raw/oak/train_14_4.jpg,200,200,3,4026
WOOD-AUTH,train,4,oak,140_4.jpg,train_140_4.jpg,data/wood_species/raw/oak/train_140_4.jpg,200,200,3,5630
WOOD-AUTH,train,4,oak,141_4.jpg,train_141_4.jpg,data/wood_species/raw/oak/train_141_4.jpg,200,200,3,5726
WOOD-AUTH,train,4,oak,142_4.jpg,train_142_4.jpg,data/wood_species/raw/oak/train_142_4.jpg,200,200,3,6194
WOOD-AUTH,train,4,oak,143_4.jpg,train_143_4.jpg,data/wood_species/raw/oak/train_143_4.jpg,200,200,3,5860
WOOD-AUTH,train,4,oak,144_4.jpg,train_144_4.jpg,data/wood_species/raw/oak/train_144_4.jpg,200,200,3,6248
WOOD-AUTH,train,4,oak,145_4.jpg,train_145_4.jpg,data/wood_species/raw/oak/train_145_4.jpg,200,200,3,5318
WOOD-AUTH,train,4,oak,146_4.jpg,train_146_4.jpg,data/wood_species/raw/oak/train_146_4.jpg,200,200,3,5111
WOOD-AUTH,train,4,oak,147_4.jpg,train_147_4.jpg,data/wood_species/raw/oak/train_147_4.jpg,200,200,3,5224
WOOD-AUTH,train,4,oak,148_4.jpg,train_148_4.jpg,data/wood_species/raw/oak/train_148_4.jpg,200,200,3,4995
WOOD-AUTH,train,4,oak,149_4.jpg,train_149_4.jpg,data/wood_species/raw/oak/train_149_4.jpg,200,200,3,5207
WOOD-AUTH,train,4,oak,15_4.jpg,train_15_4.jpg,data/wood_species/raw/oak/train_15_4.jpg,200,200,3,3901
WOOD-AUTH,train,4,oak,150_4.jpg,train_150_4.jpg,data/wood_species/raw/oak/train_150_4.jpg,200,200,3,5054
WOOD-AUTH,train,4,oak,151_4.jpg,train_151_4.jpg,data/wood_species/raw/oak/train_151_4.jpg,200,200,3,5030
WOOD-AUTH,train,4,oak,152_4.jpg,train_152_4.jpg,data/wood_species/raw/oak/train_152_4.jpg,200,200,3,4736
WOOD-AUTH,train,4,oak,153_4.jpg,train_153_4.jpg,data/wood_species/raw/oak/train_153_4.jpg,200,200,3,7157
WOOD-AUTH,train,4,oak,154_4.jpg,train_154_4.jpg,data/wood_species/raw/oak/train_154_4.jpg,200,200,3,7054
WOOD-AUTH,train,4,oak,155_4.jpg,train_155_4.jpg,data/wood_species/raw/oak/train_155_4.jpg,200,200,3,7147
WOOD-AUTH,train,4,oak,156_4.jpg,train_156_4.jpg,data/wood_species/raw/oak/train_156_4.jpg,200,200,3,7224
WOOD-AUTH,train,4,oak,157_4.jpg,train_157_4.jpg,data/wood_species/raw/oak/train_157_4.jpg,200,200,3,7185
WOOD-AUTH,train,4,oak,158_4.jpg,train_158_4.jpg,data/wood_species/raw/oak/train_158_4.jpg,200,200,3,7530
WOOD-AUTH,train,4,oak,159_4.jpg,train_159_4.jpg,data/wood_species/raw/oak/train_159_4.jpg,200,200,3,7088
WOOD-AUTH,train,4,oak,16_4.jpg,train_16_4.jpg,data/wood_species/raw/oak/train_16_4.jpg,200,200,3,3912
WOOD-AUTH,train,4,oak,160_4.jpg,train_160_4.jpg,data/wood_species/raw/oak/train_160_4.jpg,200,200,3,6941
WOOD-AUTH,train,4,oak,161_4.jpg,train_161_4.jpg,data/wood_species/raw/oak/train_161_4.jpg,200,200,3,8157
WOOD-AUTH,train,4,oak,162_4.jpg,train_162_4.jpg,data/wood_species/raw/oak/train_162_4.jpg,200,200,3,8585
WOOD-AUTH,train,4,oak,163_4.jpg,train_163_4.jpg,data/wood_species/raw/oak/train_163_4.jpg,200,200,3,8555
WOOD-AUTH,train,4,oak,164_4.jpg,train_164_4.jpg,data/wood_species/raw/oak/train_164_4.jpg,200,200,3,8711
WOOD-AUTH,train,4,oak,165_4.jpg,train_165_4.jpg,data/wood_species/raw/oak/train_165_4.jpg,200,200,3,8494
WOOD-AUTH,train,4,oak,166_4.jpg,train_166_4.jpg,data/wood_species/raw/oak/train_166_4.jpg,200,200,3,8562
WOOD-AUTH,train,4,oak,167_4.jpg,train_167_4.jpg,data/wood_species/raw/oak/train_167_4.jpg,200,200,3,8687
WOOD-AUTH,train,4,oak,168_4.jpg,train_168_4.jpg,data/wood_species/raw/oak/train_168_4.jpg,200,200,3,8599
WOOD-AUTH,train,4,oak,169_4.jpg,train_169_4.jpg,data/wood_species/raw/oak/train_169_4.jpg,200,200,3,8157
WOOD-AUTH,train,4,oak,17_4.jpg,train_17_4.jpg,data/wood_species/raw/oak/train_17_4.jpg,200,200,3,5647
WOOD-AUTH,train,4,oak,170_4.jpg,train_170_4.jpg,data/wood_species/raw/oak/train_170_4.jpg,200,200,3,8081
WOOD-AUTH,train,4,oak,171_4.jpg,train_171_4.jpg,data/wood_species/raw/oak/train_171_4.jpg,200,200,3,8285
WOOD-AUTH,train,4,oak,172_4.jpg,train_172_4.jpg,data/wood_species/raw/oak/train_172_4.jpg,200,200,3,8093
WOOD-AUTH,train,4,oak,173_4.jpg,train_173_4.jpg,data/wood_species/raw/oak/train_173_4.jpg,200,200,3,8754
WOOD-AUTH,train,4,oak,174_4.jpg,train_174_4.jpg,data/wood_species/raw/oak/train_174_4.jpg,200,200,3,8674
WOOD-AUTH,train,4,oak,175_4.jpg,train_175_4.jpg,data/wood_species/raw/oak/train_175_4.jpg,200,200,3,8575
WOOD-AUTH,train,4,oak,176_4.jpg,train_176_4.jpg,data/wood_species/raw/oak/train_176_4.jpg,200,200,3,8571
WOOD-AUTH,train,4,oak,177_4.jpg,train_177_4.jpg,data/wood_species/raw/oak/train_177_4.jpg,200,200,3,5978
WOOD-AUTH,train,4,oak,178_4.jpg,train_178_4.jpg,data/wood_species/raw/oak/train_178_4.jpg,200,200,3,5901
WOOD-AUTH,train,4,oak,179_4.jpg,train_179_4.jpg,data/wood_species/raw/oak/train_179_4.jpg,200,200,3,5877
WOOD-AUTH,train,4,oak,18_4.jpg,train_18_4.jpg,data/wood_species/raw/oak/train_18_4.jpg,200,200,3,5284
WOOD-AUTH,train,4,oak,180_4.jpg,train_180_4.jpg,data/wood_species/raw/oak/train_180_4.jpg,200,200,3,5908
WOOD-AUTH,train,4,oak,181_4.jpg,train_181_4.jpg,data/wood_species/raw/oak/train_181_4.jpg,200,200,3,5621
WOOD-AUTH,train,4,oak,182_4.jpg,train_182_4.jpg,data/wood_species/raw/oak/train_182_4.jpg,200,200,3,5852
WOOD-AUTH,train,4,oak,183_4.jpg,train_183_4.jpg,data/wood_species/raw/oak/train_183_4.jpg,200,200,3,5600
WOOD-AUTH,train,4,oak,184_4.jpg,train_184_4.jpg,data/wood_species/raw/oak/train_184_4.jpg,200,200,3,5889
WOOD-AUTH,train,4,oak,185_4.jpg,train_185_4.jpg,data/wood_species/raw/oak/train_185_4.jpg,200,200,3,5394
WOOD-AUTH,train,4,oak,186_4.jpg,train_186_4.jpg,data/wood_species/raw/oak/train_186_4.jpg,200,200,3,5439
WOOD-AUTH,train,4,oak,187_4.jpg,train_187_4.jpg,data/wood_species/raw/oak/train_187_4.jpg,200,200,3,5631
WOOD-AUTH,train,4,oak,188_4.jpg,train_188_4.jpg,data/wood_species/raw/oak/train_188_4.jpg,200,200,3,5689
WOOD-AUTH,train,4,oak,189_4.jpg,train_189_4.jpg,data/wood_species/raw/oak/train_189_4.jpg,200,200,3,5268
WOOD-AUTH,train,4,oak,19_4.jpg,train_19_4.jpg,data/wood_species/raw/oak/train_19_4.jpg,200,200,3,5945
WOOD-AUTH,train,4,oak,190_4.jpg,train_190_4.jpg,data/wood_species/raw/oak/train_190_4.jpg,200,200,3,5329
WOOD-AUTH,train,4,oak,191_4.jpg,train_191_4.jpg,data/wood_species/raw/oak/train_191_4.jpg,200,200,3,5481
WOOD-AUTH,train,4,oak,192_4.jpg,train_192_4.jpg,data/wood_species/raw/oak/train_192_4.jpg,200,200,3,5277
WOOD-AUTH,train,4,oak,193_4.jpg,train_193_4.jpg,data/wood_species/raw/oak/train_193_4.jpg,200,200,3,5278
WOOD-AUTH,train,4,oak,194_4.jpg,train_194_4.jpg,data/wood_species/raw/oak/train_194_4.jpg,200,200,3,5106
WOOD-AUTH,train,4,oak,195_4.jpg,train_195_4.jpg,data/wood_species/raw/oak/train_195_4.jpg,200,200,3,5148
WOOD-AUTH,train,4,oak,196_4.jpg,train_196_4.jpg,data/wood_species/raw/oak/train_196_4.jpg,200,200,3,5088
WOOD-AUTH,train,4,oak,197_4.jpg,train_197_4.jpg,data/wood_species/raw/oak/train_197_4.jpg,200,200,3,4910
WOOD-AUTH,train,4,oak,198_4.jpg,train_198_4.jpg,data/wood_species/raw/oak/train_198_4.jpg,200,200,3,4839
WOOD-AUTH,train,4,oak,199_4.jpg,train_199_4.jpg,data/wood_species/raw/oak/train_199_4.jpg,200,200,3,4673
WOOD-AUTH,train,4,oak,2_4.jpg,train_2_4.jpg,data/wood_species/raw/oak/train_2_4.jpg,200,200,3,4991
WOOD-AUTH,train,4,oak,20_4.jpg,train_20_4.jpg,data/wood_species/raw/oak/train_20_4.jpg,200,200,3,5543
WOOD-AUTH,train,4,oak,200_4.jpg,train_200_4.jpg,data/wood_species/raw/oak/train_200_4.jpg,200,200,3,4942
WOOD-AUTH,train,4,oak,201_4.jpg,train_201_4.jpg,data/wood_species/raw/oak/train_201_4.jpg,200,200,3,5319
WOOD-AUTH,train,4,oak,202_4.jpg,train_202_4.jpg,data/wood_species/raw/oak/train_202_4.jpg,200,200,3,5310
WOOD-AUTH,train,4,oak,203_4.jpg,train_203_4.jpg,data/wood_species/raw/oak/train_203_4.jpg,200,200,3,5479
WOOD-AUTH,train,4,oak,204_4.jpg,train_204_4.jpg,data/wood_species/raw/oak/train_204_4.jpg,200,200,3,5151
WOOD-AUTH,train,4,oak,205_4.jpg,train_205_4.jpg,data/wood_species/raw/oak/train_205_4.jpg,200,200,3,4768
WOOD-AUTH,train,4,oak,206_4.jpg,train_206_4.jpg,data/wood_species/raw/oak/train_206_4.jpg,200,200,3,4572
WOOD-AUTH,train,4,oak,207_4.jpg,train_207_4.jpg,data/wood_species/raw/oak/train_207_4.jpg,200,200,3,4663
WOOD-AUTH,train,4,oak,208_4.jpg,train_208_4.jpg,data/wood_species/raw/oak/train_208_4.jpg,200,200,3,4449
WOOD-AUTH,train,4,oak,209_4.jpg,train_209_4.jpg,data/wood_species/raw/oak/train_209_4.jpg,200,200,3,5361
WOOD-AUTH,train,4,oak,21_4.jpg,train_21_4.jpg,data/wood_species/raw/oak/train_21_4.jpg,200,200,3,4574
WOOD-AUTH,train,4,oak,210_4.jpg,train_210_4.jpg,data/wood_species/raw/oak/train_210_4.jpg,200,200,3,5222
WOOD-AUTH,train,4,oak,211_4.jpg,train_211_4.jpg,data/wood_species/raw/oak/train_211_4.jpg,200,200,3,5369
WOOD-AUTH,train,4,oak,212_4.jpg,train_212_4.jpg,data/wood_species/raw/oak/train_212_4.jpg,200,200,3,6179
WOOD-AUTH,train,4,oak,213_4.jpg,train_213_4.jpg,data/wood_species/raw/oak/train_213_4.jpg,200,200,3,4542
WOOD-AUTH,train,4,oak,214_4.jpg,train_214_4.jpg,data/wood_species/raw/oak/train_214_4.jpg,200,200,3,4370
WOOD-AUTH,train,4,oak,215_4.jpg,train_215_4.jpg,data/wood_species/raw/oak/train_215_4.jpg,200,200,3,5441
WOOD-AUTH,train,4,oak,216_4.jpg,train_216_4.jpg,data/wood_species/raw/oak/train_216_4.jpg,200,200,3,5166
WOOD-AUTH,train,4,oak,217_4.jpg,train_217_4.jpg,data/wood_species/raw/oak/train_217_4.jpg,200,200,3,6120
WOOD-AUTH,train,4,oak,218_4.jpg,train_218_4.jpg,data/wood_species/raw/oak/train_218_4.jpg,200,200,3,5804
WOOD-AUTH,train,4,oak,219_4.jpg,train_219_4.jpg,data/wood_species/raw/oak/train_219_4.jpg,200,200,3,6064
WOOD-AUTH,train,4,oak,22_4.jpg,train_22_4.jpg,data/wood_species/raw/oak/train_22_4.jpg,200,200,3,4465
WOOD-AUTH,train,4,oak,220_4.jpg,train_220_4.jpg,data/wood_species/raw/oak/train_220_4.jpg,200,200,3,5917
WOOD-AUTH,train,4,oak,221_4.jpg,train_221_4.jpg,data/wood_species/raw/oak/train_221_4.jpg,200,200,3,5390
WOOD-AUTH,train,4,oak,222_4.jpg,train_222_4.jpg,data/wood_species/raw/oak/train_222_4.jpg,200,200,3,5043
WOOD-AUTH,train,4,oak,223_4.jpg,train_223_4.jpg,data/wood_species/raw/oak/train_223_4.jpg,200,200,3,5451
WOOD-AUTH,train,4,oak,224_4.jpg,train_224_4.jpg,data/wood_species/raw/oak/train_224_4.jpg,200,200,3,5560
WOOD-AUTH,train,4,oak,225_4.jpg,train_225_4.jpg,data/wood_species/raw/oak/train_225_4.jpg,200,200,3,6010
WOOD-AUTH,train,4,oak,226_4.jpg,train_226_4.jpg,data/wood_species/raw/oak/train_226_4.jpg,200,200,3,6699
WOOD-AUTH,train,4,oak,227_4.jpg,train_227_4.jpg,data/wood_species/raw/oak/train_227_4.jpg,200,200,3,6436
WOOD-AUTH,train,4,oak,228_4.jpg,train_228_4.jpg,data/wood_species/raw/oak/train_228_4.jpg,200,200,3,6517
WOOD-AUTH,train,4,oak,229_4.jpg,train_229_4.jpg,data/wood_species/raw/oak/train_229_4.jpg,200,200,3,5327
WOOD-AUTH,train,4,oak,23_4.jpg,train_23_4.jpg,data/wood_species/raw/oak/train_23_4.jpg,200,200,3,4440
WOOD-AUTH,train,4,oak,230_4.jpg,train_230_4.jpg,data/wood_species/raw/oak/train_230_4.jpg,200,200,3,5030
WOOD-AUTH,train,4,oak,231_4.jpg,train_231_4.jpg,data/wood_species/raw/oak/train_231_4.jpg,200,200,3,5389
WOOD-AUTH,train,4,oak,232_4.jpg,train_232_4.jpg,data/wood_species/raw/oak/train_232_4.jpg,200,200,3,5198
WOOD-AUTH,train,4,oak,233_4.jpg,train_233_4.jpg,data/wood_species/raw/oak/train_233_4.jpg,200,200,3,6538
WOOD-AUTH,train,4,oak,234_4.jpg,train_234_4.jpg,data/wood_species/raw/oak/train_234_4.jpg,200,200,3,6285
WOOD-AUTH,train,4,oak,235_4.jpg,train_235_4.jpg,data/wood_species/raw/oak/train_235_4.jpg,200,200,3,6412
WOOD-AUTH,train,4,oak,236_4.jpg,train_236_4.jpg,data/wood_species/raw/oak/train_236_4.jpg,200,200,3,6234
WOOD-AUTH,train,4,oak,237_4.jpg,train_237_4.jpg,data/wood_species/raw/oak/train_237_4.jpg,200,200,3,9865
WOOD-AUTH,train,4,oak,238_4.jpg,train_238_4.jpg,data/wood_species/raw/oak/train_238_4.jpg,200,200,3,9829
WOOD-AUTH,train,4,oak,239_4.jpg,train_239_4.jpg,data/wood_species/raw/oak/train_239_4.jpg,200,200,3,9868
WOOD-AUTH,train,4,oak,24_4.jpg,train_24_4.jpg,data/wood_species/raw/oak/train_24_4.jpg,200,200,3,4451
WOOD-AUTH,train,4,oak,240_4.jpg,train_240_4.jpg,data/wood_species/raw/oak/train_240_4.jpg,200,200,3,10178
WOOD-AUTH,train,4,oak,241_4.jpg,train_241_4.jpg,data/wood_species/raw/oak/train_241_4.jpg,200,200,3,9014
WOOD-AUTH,train,4,oak,242_4.jpg,train_242_4.jpg,data/wood_species/raw/oak/train_242_4.jpg,200,200,3,8600
WOOD-AUTH,train,4,oak,243_4.jpg,train_243_4.jpg,data/wood_species/raw/oak/train_243_4.jpg,200,200,3,8915
WOOD-AUTH,train,4,oak,244_4.jpg,train_244_4.jpg,data/wood_species/raw/oak/train_244_4.jpg,200,200,3,8796
WOOD-AUTH,train,4,oak,245_4.jpg,train_245_4.jpg,data/wood_species/raw/oak/train_245_4.jpg,200,200,3,9413
WOOD-AUTH,train,4,oak,246_4.jpg,train_246_4.jpg,data/wood_species/raw/oak/train_246_4.jpg,200,200,3,8797
WOOD-AUTH,train,4,oak,247_4.jpg,train_247_4.jpg,data/wood_species/raw/oak/train_247_4.jpg,200,200,3,9492
WOOD-AUTH,train,4,oak,248_4.jpg,train_248_4.jpg,data/wood_species/raw/oak/train_248_4.jpg,200,200,3,9149
WOOD-AUTH,train,4,oak,249_4.jpg,train_249_4.jpg,data/wood_species/raw/oak/train_249_4.jpg,200,200,3,8484
WOOD-AUTH,train,4,oak,25_4.jpg,train_25_4.jpg,data/wood_species/raw/oak/train_25_4.jpg,200,200,3,3706
WOOD-AUTH,train,4,oak,250_4.jpg,train_250_4.jpg,data/wood_species/raw/oak/train_250_4.jpg,200,200,3,8159
WOOD-AUTH,train,4,oak,251_4.jpg,train_251_4.jpg,data/wood_species/raw/oak/train_251_4.jpg,200,200,3,8262
WOOD-AUTH,train,4,oak,252_4.jpg,train_252_4.jpg,data/wood_species/raw/oak/train_252_4.jpg,200,200,3,7848
WOOD-AUTH,train,4,oak,253_4.jpg,train_253_4.jpg,data/wood_species/raw/oak/train_253_4.jpg,200,200,3,8414
WOOD-AUTH,train,4,oak,254_4.jpg,train_254_4.jpg,data/wood_species/raw/oak/train_254_4.jpg,200,200,3,8206
WOOD-AUTH,train,4,oak,255_4.jpg,train_255_4.jpg,data/wood_species/raw/oak/train_255_4.jpg,200,200,3,8375
WOOD-AUTH,train,4,oak,256_4.jpg,train_256_4.jpg,data/wood_species/raw/oak/train_256_4.jpg,200,200,3,8240
WOOD-AUTH,train,4,oak,257_4.jpg,train_257_4.jpg,data/wood_species/raw/oak/train_257_4.jpg,200,200,3,8717
WOOD-AUTH,train,4,oak,258_4.jpg,train_258_4.jpg,data/wood_species/raw/oak/train_258_4.jpg,200,200,3,8556
WOOD-AUTH,train,4,oak,259_4.jpg,train_259_4.jpg,data/wood_species/raw/oak/train_259_4.jpg,200,200,3,8551
WOOD-AUTH,train,4,oak,26_4.jpg,train_26_4.jpg,data/wood_species/raw/oak/train_26_4.jpg,200,200,3,3719
WOOD-AUTH,train,4,oak,260_4.jpg,train_260_4.jpg,data/wood_species/raw/oak/train_260_4.jpg,200,200,3,8428
WOOD-AUTH,train,4,oak,261_4.jpg,train_261_4.jpg,data/wood_species/raw/oak/train_261_4.jpg,200,200,3,4858
WOOD-AUTH,train,4,oak,262_4.jpg,train_262_4.jpg,data/wood_species/raw/oak/train_262_4.jpg,200,200,3,4497
WOOD-AUTH,train,4,oak,263_4.jpg,train_263_4.jpg,data/wood_species/raw/oak/train_263_4.jpg,200,200,3,4589
WOOD-AUTH,train,4,oak,264_4.jpg,train_264_4.jpg,data/wood_species/raw/oak/train_264_4.jpg,200,200,3,4487
WOOD-AUTH,train,4,oak,265_4.jpg,train_265_4.jpg,data/wood_species/raw/oak/train_265_4.jpg,200,200,3,4793
WOOD-AUTH,train,4,oak,266_4.jpg,train_266_4.jpg,data/wood_species/raw/oak/train_266_4.jpg,200,200,3,5120
WOOD-AUTH,train,4,oak,267_4.jpg,train_267_4.jpg,data/wood_species/raw/oak/train_267_4.jpg,200,200,3,4889
WOOD-AUTH,train,4,oak,268_4.jpg,train_268_4.jpg,data/wood_species/raw/oak/train_268_4.jpg,200,200,3,4605
WOOD-AUTH,train,4,oak,269_4.jpg,train_269_4.jpg,data/wood_species/raw/oak/train_269_4.jpg,200,200,3,5817
WOOD-AUTH,train,4,oak,27_4.jpg,train_27_4.jpg,data/wood_species/raw/oak/train_27_4.jpg,200,200,3,3795
WOOD-AUTH,train,4,oak,270_4.jpg,train_270_4.jpg,data/wood_species/raw/oak/train_270_4.jpg,200,200,3,5695
WOOD-AUTH,train,4,oak,271_4.jpg,train_271_4.jpg,data/wood_species/raw/oak/train_271_4.jpg,200,200,3,6100
WOOD-AUTH,train,4,oak,272_4.jpg,train_272_4.jpg,data/wood_species/raw/oak/train_272_4.jpg,200,200,3,5526
WOOD-AUTH,train,4,oak,273_4.jpg,train_273_4.jpg,data/wood_species/raw/oak/train_273_4.jpg,200,200,3,6407
WOOD-AUTH,train,4,oak,274_4.jpg,train_274_4.jpg,data/wood_species/raw/oak/train_274_4.jpg,200,200,3,6601
WOOD-AUTH,train,4,oak,275_4.jpg,train_275_4.jpg,data/wood_species/raw/oak/train_275_4.jpg,200,200,3,6853
WOOD-AUTH,train,4,oak,276_4.jpg,train_276_4.jpg,data/wood_species/raw/oak/train_276_4.jpg,200,200,3,6873
WOOD-AUTH,train,4,oak,277_4.jpg,train_277_4.jpg,data/wood_species/raw/oak/train_277_4.jpg,200,200,3,6428
WOOD-AUTH,train,4,oak,278_4.jpg,train_278_4.jpg,data/wood_species/raw/oak/train_278_4.jpg,200,200,3,6448
